0.50, 97.78, 97.78
0.50, 97.77, 97.77
0.50, 97.75, 97.75
0.50, 97.71, 97.71
0.51, 97.70, 97.70
0.51, 97.67, 97.67
0.51, 97.65, 97.65
0.52, 97.65, 97.65
0.52, 97.62, 97.62
0.52, 97.60, 97.60
0.52, 97.59, 97.59
0.53, 97.58, 97.58
0.53, 97.58, 97.58
0.53, 97.55, 97.55
0.53, 97.53, 97.53
0.54, 97.52, 97.52
0.54, 97.51, 97.51
0.54, 97.50, 97.50
0.55, 97.48, 97.48
0.55, 97.48, 97.48
0.55, 97.47, 97.47
0.55, 97.45, 97.45
0.56, 97.45, 97.45
0.56, 97.45, 97.45
0.56, 97.43, 97.43
0.56, 97.42, 97.42
0.57, 97.41, 97.41
0.57, 97.41, 97.41
0.57, 97.40, 97.40
0.58, 97.40, 97.40
0.58, 97.39, 97.39
0.58, 97.39, 97.39
0.58, 97.39, 97.39
0.59, 97.38, 97.38
0.59, 97.37, 97.37
0.59, 97.36, 97.36
0.59, 97.36, 97.36
0.60, 97.33, 97.33
0.60, 97.32, 97.32
0.60, 97.31, 97.31
0.61, 97.31, 97.31
0.61, 97.30, 97.30
0.61, 97.29, 97.29
0.61, 97.28, 97.28
0.62, 97.27, 97.27
0.62, 97.25, 97.25
0.62, 97.23, 97.23
0.62, 97.21, 97.21
0.63, 97.20, 97.20
0.63, 97.20, 97.20
0.63, 97.20, 97.20
0.64, 97.18, 97.18
0.64, 97.18, 97.18
0.64, 97.18, 97.18
0.64, 97.18, 97.18
0.65, 97.15, 97.15
0.65, 97.14, 97.14
0.65, 97.13, 97.13
0.65, 97.11, 97.11
0.66, 97.11, 97.11
0.66, 97.10, 97.10
0.66, 97.09, 97.09
0.67, 97.08, 97.08
0.67, 97.08, 97.08
0.67, 97.08, 97.08
0.67, 97.06, 97.06
0.68, 97.05, 97.05
0.68, 97.04, 97.04
0.68, 97.03, 97.03
0.68, 97.03, 97.03
0.69, 97.01, 97.01
0.69, 97.01, 97.01
0.69, 97.00, 97.00
0.70, 96.98, 96.98
0.70, 96.98, 96.98
0.70, 96.97, 96.97
0.70, 96.96, 96.96
0.71, 96.96, 96.96
0.71, 96.95, 96.95
0.71, 96.94, 96.94
0.72, 96.93, 96.93
0.72, 96.93, 96.93
0.72, 96.92, 96.92
0.72, 96.91, 96.91
0.73, 96.91, 96.91
0.73, 96.90, 96.90
0.73, 96.90, 96.90
0.73, 96.88, 96.88
0.74, 96.87, 96.87
0.74, 96.87, 96.87
0.74, 96.85, 96.85
0.75, 96.82, 96.82
0.75, 96.81, 96.81
0.75, 96.80, 96.80
0.75, 96.79, 96.79
0.76, 96.78, 96.78
0.76, 96.78, 96.78
0.76, 96.76, 96.76
0.76, 96.74, 96.74
0.77, 96.73, 96.73
0.77, 96.73, 96.73
0.77, 96.71, 96.71
0.78, 96.69, 96.69
0.78, 96.67, 96.67
0.78, 96.67, 96.67
0.78, 96.66, 96.66
0.79, 96.66, 96.66
0.79, 96.65, 96.65
0.79, 96.63, 96.63
0.79, 96.62, 96.62
0.80, 96.61, 96.61
0.80, 96.60, 96.60
0.80, 96.58, 96.58
0.81, 96.58, 96.58
0.81, 96.56, 96.56
0.81, 96.54, 96.54
0.81, 96.52, 96.52
0.82, 96.51, 96.51
0.82, 96.51, 96.51
0.82, 96.49, 96.49
0.82, 96.48, 96.48
0.83, 96.47, 96.47
0.83, 96.45, 96.45
0.83, 96.45, 96.45
0.84, 96.45, 96.45
0.84, 96.45, 96.45
0.84, 96.45, 96.45
0.84, 96.44, 96.44
0.85, 96.44, 96.44
0.85, 96.43, 96.43
0.85, 96.41, 96.41
0.85, 96.41, 96.41
0.86, 96.39, 96.39
0.86, 96.39, 96.39
0.86, 96.39, 96.39
0.87, 96.36, 96.36
0.87, 96.35, 96.35
0.87, 96.33, 96.33
0.87, 96.33, 96.33
0.88, 96.31, 96.31
0.88, 96.30, 96.30
0.88, 96.30, 96.30
0.88, 96.29, 96.29
0.89, 96.29, 96.29
0.89, 96.28, 96.28
0.89, 96.28, 96.28
0.90, 96.28, 96.28
0.90, 96.26, 96.26
0.90, 96.26, 96.26
0.90, 96.26, 96.26
0.91, 96.26, 96.26
0.91, 96.24, 96.24
0.91, 96.24, 96.24
0.92, 96.23, 96.23
0.92, 96.22, 96.22
0.92, 96.20, 96.20
0.92, 96.19, 96.19
0.93, 96.17, 96.17
0.93, 96.17, 96.17
0.93, 96.17, 96.17
0.93, 96.16, 96.16
0.94, 96.14, 96.14
0.94, 96.13, 96.13
0.94, 96.12, 96.12
0.95, 96.12, 96.12
0.95, 96.11, 96.11
0.95, 96.11, 96.11
0.95, 96.09, 96.09
0.96, 96.09, 96.09
0.96, 96.09, 96.09
0.96, 96.09, 96.09
0.96, 96.08, 96.08
0.97, 96.08, 96.08
0.97, 96.06, 96.06
0.97, 96.04, 96.04
0.98, 96.04, 96.04
0.98, 96.04, 96.04
0.98, 96.03, 96.03
0.98, 96.01, 96.01
0.99, 95.98, 95.98
0.99, 95.98, 95.98
0.99, 95.98, 95.98
0.99, 95.98, 95.98
1.00, 95.97, 95.97
1.00, 95.94, 95.94
1.00, 95.92, 95.92
1.01, 95.91, 95.91
1.01, 95.90, 95.90
1.01, 95.89, 95.89
1.01, 95.86, 95.86
1.02, 95.85, 95.85
1.02, 95.85, 95.85
1.02, 95.83, 95.83
1.02, 95.83, 95.83
1.03, 95.82, 95.82
1.03, 95.82, 95.82
1.03, 95.80, 95.80
1.04, 95.80, 95.80
1.04, 95.79, 95.79
1.04, 95.77, 95.77
1.04, 95.75, 95.75
1.05, 95.74, 95.74
1.05, 95.71, 95.71
1.05, 95.70, 95.70
1.05, 95.68, 95.68
1.06, 95.65, 95.65
1.06, 95.65, 95.65
1.06, 95.63, 95.63
1.07, 95.62, 95.62
1.07, 95.62, 95.62
1.07, 95.60, 95.60
1.07, 95.60, 95.60
1.08, 95.59, 95.59
1.08, 95.57, 95.57
1.08, 95.57, 95.57
1.08, 95.57, 95.57
1.09, 95.56, 95.56
1.09, 95.56, 95.56
1.09, 95.56, 95.56
1.10, 95.55, 95.55
1.10, 95.55, 95.55
1.10, 95.55, 95.55
1.10, 95.55, 95.55
1.11, 95.54, 95.54
1.11, 95.54, 95.54
1.11, 95.53, 95.53
1.12, 95.52, 95.52
1.12, 95.52, 95.52
1.12, 95.50, 95.50
1.12, 95.49, 95.49
1.13, 95.48, 95.48
1.13, 95.46, 95.46
1.13, 95.44, 95.44
1.13, 95.43, 95.43
1.14, 95.43, 95.43
1.14, 95.43, 95.43
1.14, 95.42, 95.42
1.15, 95.40, 95.40
1.15, 95.40, 95.40
1.15, 95.39, 95.39
1.15, 95.39, 95.39
1.16, 95.39, 95.39
1.16, 95.38, 95.38
1.16, 95.37, 95.37
1.16, 95.36, 95.36
1.17, 95.35, 95.35
1.17, 95.33, 95.33
1.17, 95.31, 95.31
1.18, 95.31, 95.31
1.18, 95.30, 95.30
1.18, 95.30, 95.30
1.18, 95.29, 95.29
1.19, 95.27, 95.27
1.19, 95.25, 95.25
1.19, 95.25, 95.25
1.19, 95.23, 95.23
1.20, 95.22, 95.22
1.20, 95.21, 95.21
1.20, 95.20, 95.20
1.21, 95.19, 95.19
1.21, 95.18, 95.18
1.21, 95.18, 95.18
1.21, 95.18, 95.18
1.22, 95.17, 95.17
1.22, 95.16, 95.16
1.22, 95.16, 95.16
1.22, 95.16, 95.16
1.23, 95.13, 95.13
1.23, 95.10, 95.10
1.23, 95.09, 95.09
1.24, 95.08, 95.08
1.24, 95.08, 95.08
1.24, 95.06, 95.06
1.24, 95.03, 95.03
1.25, 95.03, 95.03
1.25, 95.00, 95.00
1.25, 95.00, 95.00
1.25, 95.00, 95.00
1.26, 95.00, 95.00
1.26, 94.98, 94.98
1.26, 94.96, 94.96
1.27, 94.96, 94.96
1.27, 94.96, 94.96
1.27, 94.95, 94.95
1.27, 94.95, 94.95
1.28, 94.94, 94.94
1.28, 94.91, 94.91
1.28, 94.91, 94.91
1.28, 94.89, 94.89
1.29, 94.88, 94.88
1.29, 94.87, 94.87
1.29, 94.86, 94.86
1.30, 94.83, 94.83
1.30, 94.83, 94.83
1.30, 94.82, 94.82
1.30, 94.81, 94.81
1.31, 94.81, 94.81
1.31, 94.80, 94.80
1.31, 94.79, 94.79
1.32, 94.77, 94.77
1.32, 94.76, 94.76
1.32, 94.75, 94.75
1.32, 94.74, 94.74
1.33, 94.72, 94.72
1.33, 94.71, 94.71
1.33, 94.69, 94.69
1.33, 94.69, 94.69
1.34, 94.68, 94.68
1.34, 94.67, 94.67
1.34, 94.66, 94.66
1.35, 94.64, 94.64
1.35, 94.62, 94.62
1.35, 94.61, 94.61
1.35, 94.60, 94.60
1.36, 94.58, 94.58
1.36, 94.57, 94.57
1.36, 94.56, 94.56
1.36, 94.56, 94.56
1.37, 94.55, 94.55
1.37, 94.55, 94.55
1.37, 94.54, 94.54
1.38, 94.54, 94.54
1.38, 94.53, 94.53
1.38, 94.52, 94.52
1.38, 94.51, 94.51
1.39, 94.51, 94.51
1.39, 94.49, 94.49
1.39, 94.48, 94.48
1.39, 94.47, 94.47
1.40, 94.46, 94.46
1.40, 94.46, 94.46
1.40, 94.45, 94.45
1.41, 94.45, 94.45
1.41, 94.45, 94.45
1.41, 94.44, 94.44
1.41, 94.43, 94.43
1.42, 94.42, 94.42
1.42, 94.40, 94.40
1.42, 94.40, 94.40
1.42, 94.39, 94.39
1.43, 94.38, 94.38
1.43, 94.37, 94.37
1.43, 94.34, 94.34
1.44, 94.34, 94.34
1.44, 94.34, 94.34
1.44, 94.33, 94.33
1.44, 94.32, 94.32
1.45, 94.31, 94.31
1.45, 94.31, 94.31
1.45, 94.31, 94.31
1.45, 94.30, 94.30
1.46, 94.29, 94.29
1.46, 94.29, 94.29
1.46, 94.29, 94.29
1.47, 94.28, 94.28
1.47, 94.27, 94.27
1.47, 94.24, 94.24
1.47, 94.24, 94.24
1.48, 94.24, 94.24
1.48, 94.21, 94.21
1.48, 94.19, 94.19
1.48, 94.19, 94.19
1.49, 94.17, 94.17
1.49, 94.17, 94.17
1.49, 94.16, 94.16
1.50, 94.16, 94.16
1.50, 94.16, 94.16
1.50, 94.15, 94.15
1.50, 94.14, 94.14
1.51, 94.13, 94.13
1.51, 94.12, 94.12
1.51, 94.11, 94.11
1.52, 94.10, 94.10
1.52, 94.10, 94.10
1.52, 94.07, 94.07
1.52, 94.06, 94.06
1.53, 94.02, 94.02
1.53, 94.01, 94.01
1.53, 94.00, 94.00
1.53, 93.99, 93.99
1.54, 93.98, 93.98
1.54, 93.97, 93.97
1.54, 93.96, 93.96
1.55, 93.96, 93.96
1.55, 93.92, 93.92
1.55, 93.91, 93.91
1.55, 93.91, 93.91
1.56, 93.90, 93.90
1.56, 93.89, 93.89
1.56, 93.88, 93.88
1.56, 93.87, 93.87
1.57, 93.87, 93.87
1.57, 93.85, 93.85
1.57, 93.85, 93.85
1.58, 93.82, 93.82
1.58, 93.82, 93.82
1.58, 93.82, 93.82
1.58, 93.80, 93.80
1.59, 93.79, 93.79
1.59, 93.77, 93.77
1.59, 93.77, 93.77
1.59, 93.76, 93.76
1.60, 93.76, 93.76
1.60, 93.76, 93.76
1.60, 93.74, 93.74
1.61, 93.73, 93.73
1.61, 93.71, 93.71
1.61, 93.70, 93.70
1.61, 93.70, 93.70
1.62, 93.70, 93.70
1.62, 93.70, 93.70
1.62, 93.69, 93.69
1.62, 93.69, 93.69
1.63, 93.68, 93.68
1.63, 93.67, 93.67
1.63, 93.65, 93.65
1.64, 93.65, 93.65
1.64, 93.64, 93.64
1.64, 93.63, 93.63
1.64, 93.63, 93.63
1.65, 93.62, 93.62
1.65, 93.61, 93.61
1.65, 93.60, 93.60
1.65, 93.59, 93.59
1.66, 93.59, 93.59
1.66, 93.59, 93.59
1.66, 93.57, 93.57
1.67, 93.55, 93.55
1.67, 93.53, 93.53
1.67, 93.53, 93.53
1.67, 93.52, 93.52
1.68, 93.50, 93.50
1.68, 93.48, 93.48
1.68, 93.48, 93.48
1.68, 93.47, 93.47
1.69, 93.46, 93.46
1.69, 93.45, 93.45
1.69, 93.45, 93.45
1.70, 93.44, 93.44
1.70, 93.43, 93.43
1.70, 93.43, 93.43
1.70, 93.40, 93.40
1.71, 93.38, 93.38
1.71, 93.38, 93.38
1.71, 93.37, 93.37
1.72, 93.36, 93.36
1.72, 93.36, 93.36
1.72, 93.34, 93.34
1.72, 93.33, 93.33
1.73, 93.32, 93.32
1.73, 93.31, 93.31
1.73, 93.29, 93.29
1.73, 93.28, 93.28
1.74, 93.27, 93.27
1.74, 93.24, 93.24
1.74, 93.24, 93.24
1.75, 93.24, 93.24
1.75, 93.23, 93.23
1.75, 93.23, 93.23
1.75, 93.23, 93.23
1.76, 93.23, 93.23
1.76, 93.23, 93.23
1.76, 93.23, 93.23
1.76, 93.23, 93.23
1.77, 93.23, 93.23
1.77, 93.22, 93.22
1.77, 93.21, 93.21
1.78, 93.21, 93.21
1.78, 93.21, 93.21
1.78, 93.20, 93.20
1.78, 93.19, 93.19
1.79, 93.18, 93.18
1.79, 93.16, 93.16
1.79, 93.16, 93.16
1.79, 93.15, 93.15
1.80, 93.13, 93.13
1.80, 93.13, 93.13
1.80, 93.13, 93.13
1.81, 93.12, 93.12
1.81, 93.11, 93.11
1.81, 93.10, 93.10
1.81, 93.08, 93.08
1.82, 93.08, 93.08
1.82, 93.08, 93.08
1.82, 93.08, 93.08
1.82, 93.07, 93.07
1.83, 93.07, 93.07
1.83, 93.06, 93.06
1.83, 93.06, 93.06
1.84, 93.06, 93.06
1.84, 93.05, 93.05
1.84, 93.05, 93.05
1.84, 93.05, 93.05
1.85, 93.04, 93.04
1.85, 93.04, 93.04
1.85, 93.03, 93.03
1.85, 93.02, 93.02
1.86, 92.99, 92.99
1.86, 92.98, 92.98
1.86, 92.96, 92.96
1.87, 92.96, 92.96
1.87, 92.95, 92.95
1.87, 92.95, 92.95
1.87, 92.93, 92.93
1.88, 92.93, 92.93
1.88, 92.90, 92.90
1.88, 92.90, 92.90
1.88, 92.89, 92.89
1.89, 92.89, 92.89
1.89, 92.89, 92.89
1.89, 92.89, 92.89
1.90, 92.88, 92.88
1.90, 92.88, 92.88
1.90, 92.87, 92.87
1.90, 92.86, 92.86
1.91, 92.83, 92.83
1.91, 92.82, 92.82
1.91, 92.81, 92.81
1.92, 92.80, 92.80
1.92, 92.80, 92.80
1.92, 92.80, 92.80
1.92, 92.79, 92.79
1.93, 92.77, 92.77
1.93, 92.74, 92.74
1.93, 92.72, 92.72
1.93, 92.69, 92.69
1.94, 92.69, 92.69
1.94, 92.69, 92.69
1.94, 92.69, 92.69
1.95, 92.67, 92.67
1.95, 92.67, 92.67
1.95, 92.66, 92.66
1.95, 92.66, 92.66
1.96, 92.64, 92.64
1.96, 92.64, 92.64
1.96, 92.64, 92.64
1.96, 92.62, 92.62
1.97, 92.60, 92.60
1.97, 92.60, 92.60
1.97, 92.59, 92.59
1.98, 92.59, 92.59
1.98, 92.59, 92.59
1.98, 92.57, 92.57
1.98, 92.56, 92.56
1.99, 92.56, 92.56
1.99, 92.56, 92.56
1.99, 92.55, 92.55
1.99, 92.55, 92.55
2.00, 92.50, 92.50
2.00, 92.49, 92.49
2.00, 92.49, 92.49
2.01, 92.48, 92.48
2.01, 92.45, 92.45
2.01, 92.44, 92.44
2.01, 92.42, 92.42
2.02, 92.41, 92.41
2.02, 92.39, 92.39
2.02, 92.38, 92.38
2.02, 92.37, 92.37
2.03, 92.37, 92.37
2.03, 92.35, 92.35
2.03, 92.35, 92.35
2.04, 92.34, 92.34
2.04, 92.33, 92.33
2.04, 92.31, 92.31
2.04, 92.29, 92.29
2.05, 92.29, 92.29
2.05, 92.28, 92.28
2.05, 92.27, 92.27
2.05, 92.26, 92.26
2.06, 92.25, 92.25
2.06, 92.25, 92.25
2.06, 92.23, 92.23
2.07, 92.22, 92.22
2.07, 92.22, 92.22
2.07, 92.22, 92.22
2.07, 92.22, 92.22
2.08, 92.21, 92.21
2.08, 92.19, 92.19
2.08, 92.19, 92.19
2.08, 92.18, 92.18
2.09, 92.17, 92.17
2.09, 92.16, 92.16
2.09, 92.16, 92.16
2.10, 92.15, 92.15
2.10, 92.14, 92.14
2.10, 92.13, 92.13
2.10, 92.13, 92.13
2.11, 92.10, 92.10
2.11, 92.09, 92.09
2.11, 92.07, 92.07
2.12, 92.06, 92.06
2.12, 92.06, 92.06
2.12, 92.05, 92.05
2.12, 92.03, 92.03
2.13, 92.02, 92.02
2.13, 92.02, 92.02
2.13, 92.00, 92.00
2.13, 92.00, 92.00
2.14, 91.97, 91.97
2.14, 91.96, 91.96
2.14, 91.95, 91.95
2.15, 91.93, 91.93
2.15, 91.93, 91.93
2.15, 91.92, 91.92
2.15, 91.91, 91.91
2.16, 91.90, 91.90
2.16, 91.89, 91.89
2.16, 91.88, 91.88
2.16, 91.86, 91.86
2.17, 91.86, 91.86
2.17, 91.85, 91.85
2.17, 91.85, 91.85
2.18, 91.83, 91.83
2.18, 91.83, 91.83
2.18, 91.82, 91.82
2.18, 91.80, 91.80
2.19, 91.78, 91.78
2.19, 91.78, 91.78
2.19, 91.76, 91.76
2.19, 91.75, 91.75
2.20, 91.75, 91.75
2.20, 91.71, 91.71
2.20, 91.71, 91.71
2.21, 91.70, 91.70
2.21, 91.69, 91.69
2.21, 91.67, 91.67
2.21, 91.66, 91.66
2.22, 91.64, 91.64
2.22, 91.61, 91.61
2.22, 91.61, 91.61
2.22, 91.61, 91.61
2.23, 91.61, 91.61
2.23, 91.61, 91.61
2.23, 91.58, 91.58
2.24, 91.57, 91.57
2.24, 91.56, 91.56
2.24, 91.56, 91.56
2.24, 91.55, 91.55
2.25, 91.52, 91.52
2.25, 91.51, 91.51
2.25, 91.49, 91.49
2.25, 91.48, 91.48
2.26, 91.45, 91.45
2.26, 91.43, 91.43
2.26, 91.43, 91.43
2.27, 91.43, 91.43
2.27, 91.43, 91.43
2.27, 91.42, 91.42
2.27, 91.41, 91.41
2.28, 91.41, 91.41
2.28, 91.39, 91.39
2.28, 91.38, 91.38
2.28, 91.37, 91.37
2.29, 91.36, 91.36
2.29, 91.36, 91.36
2.29, 91.36, 91.36
2.30, 91.34, 91.34
2.30, 91.32, 91.32
2.30, 91.31, 91.31
2.30, 91.30, 91.30
2.31, 91.29, 91.29
2.31, 91.28, 91.28
2.31, 91.27, 91.27
2.32, 91.26, 91.26
2.32, 91.26, 91.26
2.32, 91.26, 91.26
2.32, 91.24, 91.24
2.33, 91.23, 91.23
2.33, 91.21, 91.21
2.33, 91.20, 91.20
2.33, 91.19, 91.19
2.34, 91.19, 91.19
2.34, 91.19, 91.19
2.34, 91.18, 91.18
2.35, 91.17, 91.17
2.35, 91.15, 91.15
2.35, 91.14, 91.14
2.35, 91.11, 91.11
2.36, 91.09, 91.09
2.36, 91.09, 91.09
2.36, 91.08, 91.08
2.36, 91.07, 91.07
2.37, 91.06, 91.06
2.37, 91.06, 91.06
2.37, 91.05, 91.05
2.38, 91.02, 91.02
2.38, 91.01, 91.01
2.38, 91.00, 91.00
2.38, 90.99, 90.99
2.39, 90.99, 90.99
2.39, 90.97, 90.97
2.39, 90.96, 90.96
2.39, 90.96, 90.96
2.40, 90.95, 90.95
2.40, 90.93, 90.93
2.40, 90.92, 90.92
2.41, 90.91, 90.91
2.41, 90.90, 90.90
2.41, 90.89, 90.89
2.41, 90.89, 90.89
2.42, 90.88, 90.88
2.42, 90.87, 90.87
2.42, 90.87, 90.87
2.42, 90.87, 90.87
2.43, 90.87, 90.87
2.43, 90.84, 90.84
2.43, 90.84, 90.84
2.44, 90.82, 90.82
2.44, 90.82, 90.82
2.44, 90.82, 90.82
2.44, 90.82, 90.82
2.45, 90.81, 90.81
2.45, 90.79, 90.79
2.45, 90.77, 90.77
2.45, 90.77, 90.77
2.46, 90.77, 90.77
2.46, 90.76, 90.76
2.46, 90.74, 90.74
2.47, 90.73, 90.73
2.47, 90.73, 90.73
2.47, 90.72, 90.72
2.47, 90.70, 90.70
2.48, 90.69, 90.69
2.48, 90.68, 90.68
2.48, 90.68, 90.68
2.48, 90.67, 90.67
2.49, 90.66, 90.66
2.49, 90.64, 90.64
2.49, 90.64, 90.64
2.50, 90.63, 90.63
2.50, 90.62, 90.62
2.50, 90.62, 90.62
2.50, 90.61, 90.61
2.51, 90.61, 90.61
2.51, 90.61, 90.61
2.51, 90.61, 90.61
2.52, 90.59, 90.59
2.52, 90.55, 90.55
2.52, 90.55, 90.55
2.52, 90.54, 90.54
2.53, 90.53, 90.53
2.53, 90.52, 90.52
2.53, 90.50, 90.50
2.53, 90.50, 90.50
2.54, 90.49, 90.49
2.54, 90.48, 90.48
2.54, 90.47, 90.47
2.55, 90.47, 90.47
2.55, 90.45, 90.45
2.55, 90.45, 90.45
2.55, 90.45, 90.45
2.56, 90.43, 90.43
2.56, 90.41, 90.41
2.56, 90.41, 90.41
2.56, 90.41, 90.41
2.57, 90.40, 90.40
2.57, 90.38, 90.38
2.57, 90.37, 90.37
2.58, 90.35, 90.35
2.58, 90.32, 90.32
2.58, 90.31, 90.31
2.58, 90.30, 90.30
2.59, 90.29, 90.29
2.59, 90.27, 90.27
2.59, 90.27, 90.27
2.59, 90.26, 90.26
2.60, 90.26, 90.26
2.60, 90.25, 90.25
2.60, 90.25, 90.25
2.61, 90.25, 90.25
2.61, 90.24, 90.24
2.61, 90.24, 90.24
2.61, 90.21, 90.21
2.62, 90.20, 90.20
2.62, 90.18, 90.18
2.62, 90.15, 90.15
2.62, 90.15, 90.15
2.63, 90.13, 90.13
2.63, 90.13, 90.13
2.63, 90.13, 90.13
2.64, 90.10, 90.10
2.64, 90.09, 90.09
2.64, 90.08, 90.08
2.64, 90.08, 90.08
2.65, 90.08, 90.08
2.65, 90.08, 90.08
2.65, 90.07, 90.07
2.65, 90.06, 90.06
2.66, 90.05, 90.05
2.66, 90.04, 90.04
2.66, 90.03, 90.03
2.67, 90.03, 90.03
2.67, 90.02, 90.02
2.67, 90.01, 90.01
2.67, 90.00, 90.00
2.68, 90.00, 90.00
2.68, 89.98, 89.98
2.68, 89.98, 89.98
2.68, 89.97, 89.97
2.69, 89.95, 89.95
2.69, 89.94, 89.94
2.69, 89.93, 89.93
2.70, 89.93, 89.93
2.70, 89.92, 89.92
2.70, 89.92, 89.92
2.70, 89.92, 89.92
2.71, 89.89, 89.89
2.71, 89.89, 89.89
2.71, 89.88, 89.88
2.72, 89.88, 89.88
2.72, 89.85, 89.85
2.72, 89.85, 89.85
2.72, 89.84, 89.84
2.73, 89.83, 89.83
2.73, 89.82, 89.82
2.73, 89.80, 89.80
2.73, 89.78, 89.78
2.74, 89.76, 89.76
